BI00B1200    H322J50026     202209157298-4094-10             HOUSING FEMALE ASS'Y     CCN000006760000003380FN00000000020221001000003380NNEQ0020220901121518    4N0N  0000033800000109740000135871200    YCYC    005400370024
BI00B32CH    SJ2210ADMW     202209227289-5979-30             HOUSING FEMALE ASS'Y     CCN000000252000000252FN00000000020221001000000252NNE   20220901132146    1N0N  00000025200000854700001064732CH    SJSAMIJF005400370024
BI00B32CH    SJ2210ADMW     202209227289-6547                HOUSING FEMALE ASS'Y     CCN000002400000002400FN00000000020221001000002400NNE   20220901132146    1N0N  00000240000001152000001362032CH    SJSAMIJF005500360039
BI00B32CH    SJ2210ADMW     202209227298-4899-70             SEALED HOUSING ASS'Y     CCN000002310000002310FN00000000020221001000002310NNE   20220901132146    4N0N  00000231000000766900001036932CH    SJSAMIJF005500360039
BI00B32CH    SJ2210ADMW     202209227388-2978-30             HOUSING MALE ASS'Y       CCN000001440000001440FN00000000020221001000001440NNE   20220901132146    1N0N  00000048000000742000001122032CH    SJSAMIJF005500360039
BI00B32CH    #SJ2210ADMW    202209227172-5625-90             RUBBER STOPPER           CCN000020000000020000FN00000000020221001000020000NNE   20220901132144    2H0H  00002000000000082400000133832CH    SJSAMIJF004300270014
BI00B32CH    #SJ2210ADMW    202209227172-5626-90             RUBBER STOPPER           CCN000020000000020000FN00000000020221001000020000NNE   20220901132144    2H0H  00002000000000076400000127832CH    SJSAMIJF004300270014
BI00B32CH    #SJ2210ADMW    202209227172-5627-60             RUBBER STOPPER           CCN000020000000020000FN00000000020221001000020000NNE   20220901132144    2H0H  00002000000000070400000121832CH    SJSAMIJF004300270014
BI00B32CH    #SJ2210ADMW    202209227172-5628-80             DUMMY PLUG               CCN000020000000020000FN00000000020221001000020000NNE   20220901132144    2H0H  00002000000000110600000162032CH    SJSAMIJF004300270014
BI00B32CH    #SJ2210ADMW    202209227172-5629-80             RUBBER STOPPER           CCN000020000000020000FN00000000020221001000020000NNE   20220901132144    2H0H  00002000000000060000000111132CH    SJSAMIJF004300270014
BI00B32CH    #SJ2210ADMW    202209227172-5630-40             RUBBER STOPPER           CCN000020000000020000FN00000000020221001000020000NNE   20220901132144    2H0H  00002000000000044000000095132CH    SJSAMIJF004300270014
BI00B32CH    #SJ2210ADMW    202209227172-5631-60             RUBBER STOPPER           CCN000020000000020000FN00000000020221001000020000NNE   20220901132144    2H0H  00002000000000042000000093132CH    SJSAMIJF004300270014
BI00B32CH    #SJ2210ADMW    202209227172-5632-10             DUMMY PLUG               CCN000020000000020000FN00000000020221001000020000NNE   20220901132144    2H0H  00002000000000080400000131832CH    SJSAMIJF004300270014
BI00B32CH    #SJ2210ADMW    202209227173-3225-10             LIF LEVER                CCN000000800000000800FN00000000020221001000000800NNE   20220901132144    2F0F  00000080000000592000000712032CH    SJSAMIJF005500360039
BI00B32CH    #SJ2210ADMW    202209227187-6919                HOUSING FEMALE           CCN000002400000002400FN00000000020221001000002400NNE   20220901132144    2F0F  00000240000000584600000708632CH    SJSAMIJF005400370024
BI00B32CH    #SJ2210ADMW    202209227189-2978-30             HOUSING FEMALE           CCN000001500000001500FN00000000020221001000001500NNE   20220901132144    2F0F  00000150000000966900001096932CH    SJSAMIJF005400370024
BI00B32CH    #SJ2210ADMW    202209227189-3033                HOUSING FEMALE           CCN000001600000001600FN00000000020221001000001600NNE   20220901132144    2F0F  00000160000001211200001431232CH    SJSAMIJF005500360039
BI00B32CH    #SJ2210ADMW    202209227189-3038                HOUSING FEMALE           CCN000001600000001600FN00000000020221001000001600NNE   20220901132144    2F0F  00000160000000817600000850132CH    SJSAMIJF005500360039
BI00B32CH    #SJ2210ADMW    202209227198-4979-30             HOUSING FEMALE           CCN000004000000004000FN00000000020221001000004000NNE   20220901132144    2F0F  00000400000000707200000876032CH    SJSAMIJF005400370024
BI00B32CH    #SJ2210ADMW    202209227286-1917                CONNECTOR MALE ASS'Y     CCN000001200000001200FN00000000020221001000001200NNE   20220901132144    2N0N  00000120000000967000001167832CH    SJSAMIJF005500360039
BI00B32CH    #SJ2210ADMW    202209227289-2919-30             HOUSING FEMALE ASS'Y     CCN000001500000001500FN00000000020221001000001500NNE   20220901132144    2N0N  00000150000000907500001034532CH    SJSAMIJF005400370024
BI00B32CH    #SJ2210ADMW    202209227289-4104-40             HOUSING FEMALE ASS'Y     CCN000001000000001000FN00000000020221001000001000NNE   20220901132144    2NON  00000050000000606900000821132CH    SJSAMIJF005400370024
BI00B32DJ    GHT2211B 2     202210207388-0314                CONNECTOR ASS'Y          CCN000001200000001200FN00000000020221101000001200NNM   20220901121518    4N0N  00000120000001038000001132332DJ    RBYIPLRB005400370024
BI00B32DJ    GHT2211B 1     202210067327-6533-3W             BATTERY FUSE             CCN000000288000000288FN00000000020221101000000288NNM   20220901121518    4N0N  00000007200001230100001422632DJ    RBYIPLRB005500360039
BI00B32DJ    GHT2211B 2     202210207327-6533-3W             BATTERY FUSE             CCN000002808000002808FN00000000020221101000002808NNM   20220901121518    4N0N  00000007200001230100001422632DJ    RBYIPLRB005500360039
BI00B32DJ    GHT2211B 2     202210207288-3340-30             HOUSING MALE             CCN000003000000003000FN00000000020221101000003000NNM   20220901121518    4N0N  00000150000000861500001006432DJ    RBYIPLRB005400370024
BI00B32DJ    GHT2211B 1     202210067288-3329-30             HOUSING MALE             CCN000001500000001500FN00000000020221101000001500NNM   20220901121518    4N0N  00000150000000866100001011132DJ    RBYIPLRB005400370024
BI00B32DJ    GHT2211B 2     202210207288-3329-30             HOUSING MALE             CCN000004500000004500FN00000000020221101000004500NNM   20220901121518    4N0N  00000150000000866100001011132DJ    RBYIPLRB005400370024
BI00B32DJ    GHT2211B 1     202210067196-0511-02             TERMINAL                 CCN000048000000048000FN00000000020221101000048000NNM   20220901121518    4P0P  00002400000000916800001080232DJ    RBYIPLRB002800510028
BI00B32DJ    GHT2211B 1     202210067388-0317-60             CONNECTOR ASS'Y          CCN000001200000001200FN00000000020221101000001200NNM   20220901121518    4N0N  00000120000001034400001129332DJ    RBYIPLRB005400370024
BI00B32DJ    GHT2211B 2     202210207388-0317-60             CONNECTOR ASS'Y          CCN000003600000003600FN00000000020221101000003600NNM   20220901121518    4N0N  00000120000001034400001129332DJ    RBYIPLRB005400370024
BI00B32DJ    GHT2211B 2     202210207298-4094-10             HOUSING FEMALE ASS'Y     CCN000003380000003380FN00000000020221101000003380NNM   20220901121518    4N0N  00000338000001097400001358732DJ    RBYIPLRB005400370024
BI00B32DJ    GHT2211B 2     202210207114-6041                TERMINAL                 CCN000007200000007200FN00000000020221101000007200NNM   20220901121518    4P0P  00000360000000580700000824232DJ    RBYIPLRB006400630015
BI00B32DJ    GHT2211B 2     202210207298-1853-10             HOUSING FEMALE ASS'Y     CCN000007800000007800FN00000000020221101000007800NNM   20220901121518    4N00  00000390000001240500001405832DJ    RBYIPLRB005400370024
BI00B32DJ    GHT2211B 2     202210207B72-5540-80             SEALED WIRE SEAL         CCN000020000000020000FN00000000020221101000020000NNM   20220901121518    1C0C  00002000000000186000000234432DJ    RBYIPLRB004300270014
BI00B32DJ    GHT2211B 2     202210207116-6042                TERMINAL                 CCN000021000000021000FN00000000020221101000021000NNM   20220901121518    4P0P  00000300000000523800000856132DJ    RBYIPLRB006400630015
BI00B32DJ    GHT2211B 2     202210207116-4231-02             TERMINAL                 CCN000026000000026000FN00000000020221101000026000NNM   20220901121518    4P0P  00002600000000683800001012532DJ    RBYIPLRB006400630017
BI00B32DJ    GHT2211B 2     202210207116-6041                TERMINAL                 CCN000018000000018000FN00000000020221101000018000NNM   20220901121518    4P0P  00000450000000716000001009632DJ    RBYIPLRB006400630015
BI00B32DJ    GHT2211B 2     202210207196-0805-02             TERMINAL FEMALE          CCN000045000000045000FN00000000020221101000045000NNM   20220901121518    4P0P  00002250000000558000000843232DJ    RBYIPLRB006400630015
BI00B32DJ    GHT2211B 2     202210207172-5540-80             SEALED WIRE SEAL         CCN000040000000040000FN00000000020221101000040000NNM   20220901121518    1C0C  00002000000000186000000234432DJ    RBYIPLRB004300270014
BI00B32DJ    GHT2211B 2     202210207116-5751-02             TERMINAL                 CCN000024000000024000FN00000000020221101000024000NNM   20220901121518    4P0P  00001200000000379200000664432DJ    RBYIPLRB006400630015
BI00B32DJ    GHT2211B 2     202210207114-4020                TERMINAL                 CCN000021000000021000FN00000000020221101000021000NNM   20220901121518    4P0P  00002100000000875700001169332DJ    RBYIPLRB006400630015
BI00B32DJ    GHT2211B 2     202210207114-4032                TERMINAL                 CCN000030000000030000FN00000000020221101000030000NNM   20220901121518    4P0P  00000750000000735000001063632DJ    RBYIPLRB006400630017
BI00B32DJ    GHT2211B 1     202210067116-5752-02             TERMINAL                 CCN000021000000021000FN00000000020221101000021000NNM   20220901121518    4P0P  00002100000000571200000856432DJ    RBYIPLRB006400630015
BI00B32DJ    GHT2211B 2     202210207116-5752-02             TERMINAL                 CCN000042000000042000FN00000000020221101000042000NNM   20220901121518    4P0P  00002100000000571200000856432DJ    RBYIPLRB006400630015
BI00B32DJ    GHT2211B 2     202210207287-9234                JOINT CONNECTOR          CCN000009600000009600FN00000000020221101000009600NNM   20220901121518    4N0N  00000960000000893800001184832DJ    RBYIPLRB005500360039
BI00B32DJ    GHT2211B 1     202210067114-5746-02             TERMINAL                 CCN000021000000021000FN00000000020221101000021000NNM   20220901121518    4P0P  00002100000000695100000988732DJ    RBYIPLRB006400630015
BI00B32DJ    GHT2211B 2     202210207114-5746-02             TERMINAL                 CCN000084000000084000FN00000000020221101000084000NNM   20220901121518    4P0P  00002100000000695100000988732DJ    RBYIPLRB006400630015
BI00B32DJ    GHT2211B 2     202210207114-4021                TERMINAL                 CCN000075000000075000FN00000000020221101000075000NNM   20220901121518    4P0P  00001500000000670500000964132DJ    RBYIPLRB006400630015
BI00B32DJ    GHT2211B 2     202210207126-8855-02             TERMINAL                 CCN000012000000012000FN00000000020221101000012000NNM   20220901121518    4P0P  00000600000000510600000795832DJ    RBYIPLRB006400630015
BI00B32DJ    GHT2211B 2     202210207116-2892-02             TERMINAL                 CCN000048000000048000FN00000000020221101000048000NNM   20220901121518    4P0P  00001200000000818400000981832DJ    RBYIPLRB005100280028
BI00B32DJ    GHT2211B 2     202210207116-5750-02             TERMINAL                 CCN000030000000030000FN00000000020221101000030000NNM   20220901121518    4P0P  00001500000000457500000742732DJ    RBYIPLRB006400630015
BI00B32DJ    GHT2211B 2     202210207114-5747-02             TERMINAL                 CCN000054000000054000FN00000000020221101000054000NNM   20220901121518    4P0P  00001800000000626400000920032DJ    RBYIPLRB006400630015
BI00B32DJ    GHT2211B 2     202210207116-4020                TERMINAL                 CCN000094500000094500FN00000000020221101000094500NNM   20220901121518    4P0P  00001350000000513000000798232DJ    RBYIPLRB006400630015
BI00B32DJ    GHT2211B 2     202210207116-2891-02             TERMINAL                 CCN000045000000045000FN00000000020221101000045000NNM   20220901121518    4P0P  00001500000000982500001145932DJ    RBYIPLRB005100280028
BI00B32DJ    GHT2211B 2     202210207126-8854-02             TERMINAL                 CCN000082500000082500FN00000000020221101000082500NNM   20220901121518    4P0P  00000750000000604500000889732DJ    RBYIPLRB006400630015
BI00B32DJ    GHT2211B 2     202210207126-8853-02             TERMINAL                 CCN000060000000060000FN00000000020221101000060000NNM   20220901121518    4P0P  00000750000000562500000847732DJ    RBYIPLRB006400630015
BI00B32DJ    GHT2211B 2     202210207114-4416-02             TERMINAL MALE            CCN000027000000027000FN00000000020221101000027000NNM   20220901121518    4P0P  00002700000000442800000731032DJ    RBYIPLRB006400630015
BI00B32DJ    GHT2211B 2     202210207158-3168-80             SEALED                   CCN000100000000100000FN00000000020221101000100000NNM   20220901121518    1C0C  00002000000000044000000092132DJ    RBYIPLRB004300260014
BI00B32DJ    GHT2211B 2     202210207116-4026                TERMINAL                 CCN000064000000064000FN00000000020221101000064000NNM   20220901121518    4P0P  00001600000000664000000994332DJ    RBYIPLRB006400630017
BI00B32DJ    GHT2211B 2     202210207116-3154-02             TERMINAL FEMALE          CCN000135000000135000FN00000000020221101000135000NNM   20220901121518    4P0P  00002700000000469800000755032DJ    RBYIPLRB006400630015
BI00B32DJ    GHT2211B 1     202210067158-3006-90             RUBBER STOPPER           CCN000060000000060000FN00000000020221101000060000NNM   20220901121518    1C0C  00002000000000330600000386032DJ    RBYIPLRB002700430014
BI00B32DJ    GHT2211B 2     202210207158-3006-90             RUBBER STOPPER           CCN000300000000300000FN00000000020221101000300000NNM   20220901121518    1C0C  00002000000000330600000386032DJ    RBYIPLRB002700430014
BI00B32DJ    GHT2211B 2     202210207116-2893-02             TERMINAL                 CCN000084000000084000FN00000000020221101000084000NNM   20220901121518    4P0P  00001200000000895200001058632DJ    RBYIPLRB005100280028
